Waktu,Ticker,Harga,Perubahan,Persen%,Status
2026-04-24 13:46:51,AKSI,336,10,3.07,NAIK
2026-04-24 13:46:51,ABBA,42,1,2.44,NAIK
2026-04-24 13:46:51,BRAM,4530,90,2.03,NAIK
2026-04-24 13:46:51,BMTR,179,3,1.7,NAIK
2026-04-24 13:46:51,SIPD,1010,10,1.0,NAIK
2026-04-24 13:46:51,MBSS,2280,20,0.88,NAIK
2026-04-24 13:46:51,ALDO,600,5,0.84,NAIK
2026-04-24 13:46:51,TBIG,1860,15,0.81,NAIK
2026-04-24 13:46:51,INCO,6750,50,0.75,NAIK
2026-04-24 13:46:51,STTP,10275,75,0.74,NAIK
2026-04-24 13:46:51,KBLM,328,2,0.61,NAIK
2026-04-24 13:46:51,ESSA,930,5,0.54,NAIK
2026-04-24 13:46:51,DUTI,4110,10,0.24,NAIK
2026-04-24 13:46:51,SKBM,680,-120,-15.0,TURUN
2026-04-24 13:46:51,LPPF,1655,-285,-14.69,TURUN
2026-04-24 13:46:51,KOBX,210,-36,-14.63,TURUN
2026-04-24 13:46:51,COCO,380,-64,-14.41,TURUN
2026-04-24 13:46:51,LCKM,119,-19,-13.77,TURUN
2026-04-24 13:46:51,BOBA,210,-32,-13.22,TURUN
2026-04-24 13:46:51,ASGR,1675,-255,-13.21,TURUN
2026-04-24 13:46:51,COAL,66,-10,-13.16,TURUN
2026-04-24 13:46:51,PGLI,230,-34,-12.88,TURUN
2026-04-24 13:46:51,ICON,112,-16,-12.5,TURUN
2026-04-24 13:46:51,DFAM,98,-12,-10.91,TURUN
2026-04-24 13:46:51,AMIN,214,-26,-10.83,TURUN
2026-04-24 13:46:51,NRCA,635,-75,-10.56,TURUN
2026-04-24 13:46:51,BELL,147,-17,-10.37,TURUN
2026-04-24 13:46:51,BCAP,53,-6,-10.17,TURUN
2026-04-24 13:46:51,YPAS,1270,-140,-9.93,TURUN
2026-04-24 13:46:51,BDMN,3870,-420,-9.79,TURUN
2026-04-24 13:46:51,DSSA,2030,-220,-9.78,TURUN
2026-04-24 13:46:51,PYFA,338,-36,-9.63,TURUN
2026-04-24 13:46:51,PTRO,5675,-500,-8.1,TURUN
2026-04-24 13:46:51,BTPN,2090,-180,-7.93,TURUN
2026-04-24 13:46:51,STAA,1250,-100,-7.41,TURUN
2026-04-24 13:46:51,BBTN,1380,-110,-7.38,TURUN
2026-04-24 13:46:51,BIPI,268,-20,-6.94,TURUN
2026-04-24 13:46:51,PADI,108,-8,-6.9,TURUN
2026-04-24 13:46:51,DOID,248,-18,-6.77,TURUN
2026-04-24 13:46:51,TRIM,555,-40,-6.72,TURUN
2026-04-24 13:46:51,FAST,300,-20,-6.25,TURUN
2026-04-24 13:46:51,VOKS,210,-14,-6.25,TURUN
2026-04-24 13:46:51,INDY,3640,-240,-6.19,TURUN
2026-04-24 13:46:51,SMGR,2130,-130,-5.75,TURUN
2026-04-24 13:46:51,BRPT,2070,-120,-5.48,TURUN
2026-04-24 13:46:51,LEAD,138,-8,-5.48,TURUN
2026-04-24 13:46:51,BBCA,6075,-350,-5.45,TURUN
2026-04-24 13:46:51,PNBS,52,-3,-5.45,TURUN
2026-04-24 13:46:51,TOBA,615,-35,-5.38,TURUN
2026-04-24 13:46:51,LPCK,640,-35,-5.19,TURUN
2026-04-24 13:46:51,OMRE,925,-50,-5.13,TURUN
2026-04-24 13:46:51,BSDE,750,-40,-5.06,TURUN
2026-04-24 13:46:51,KLBF,865,-45,-4.95,TURUN
2026-04-24 13:46:51,MDLN,58,-3,-4.92,TURUN
2026-04-24 13:46:51,AGRO,183,-9,-4.69,TURUN
2026-04-24 13:46:51,WIFI,2290,-110,-4.58,TURUN
2026-04-24 13:46:51,INDS,384,-18,-4.48,TURUN
2026-04-24 13:46:51,UNVR,1600,-75,-4.48,TURUN
2026-04-24 13:46:51,DEWA,492,-23,-4.47,TURUN
2026-04-24 13:46:51,MSKY,86,-4,-4.44,TURUN
2026-04-24 13:46:51,ELSA,770,-35,-4.35,TURUN
2026-04-24 13:46:51,BUKA,157,-7,-4.27,TURUN
2026-04-24 13:46:51,SSMS,1370,-60,-4.2,TURUN
2026-04-24 13:46:51,KEEN,915,-40,-4.19,TURUN
2026-04-24 13:46:51,MEDC,1725,-75,-4.17,TURUN
2026-04-24 13:46:51,GJTL,1165,-50,-4.12,TURUN
2026-04-24 13:46:51,GIAA,70,-3,-4.11,TURUN
2026-04-24 13:46:51,SIMP,825,-35,-4.07,TURUN
2026-04-24 13:46:51,GPRA,119,-5,-4.03,TURUN
2026-04-24 13:46:51,PPRO,24,-1,-4.0,TURUN
2026-04-24 13:46:51,TBLA,740,-30,-3.9,TURUN
2026-04-24 13:46:51,MCAS,350,-14,-3.85,TURUN
2026-04-24 13:46:51,PTPP,250,-10,-3.85,TURUN
2026-04-24 13:46:51,MYOH,1255,-50,-3.83,TURUN
2026-04-24 13:46:51,EXCL,3020,-120,-3.82,TURUN
2026-04-24 13:46:51,BNII,204,-8,-3.77,TURUN
2026-04-24 13:46:51,MPPA,51,-2,-3.77,TURUN
2026-04-24 13:46:51,ROTI,645,-25,-3.73,TURUN
2026-04-24 13:46:51,SCMA,258,-10,-3.73,TURUN
2026-04-24 13:46:51,SMRA,310,-12,-3.73,TURUN
2026-04-24 13:46:51,ADHI,182,-7,-3.7,TURUN
2026-04-24 13:46:51,TCID,2870,-110,-3.69,TURUN
2026-04-24 13:46:51,BABP,53,-2,-3.64,TURUN
2026-04-24 13:46:51,BKSL,108,-4,-3.57,TURUN
2026-04-24 13:46:51,NISP,1360,-50,-3.55,TURUN
2026-04-24 13:46:51,ACES,382,-14,-3.54,TURUN
2026-04-24 13:46:51,WIIM,1660,-60,-3.49,TURUN
2026-04-24 13:46:51,TLKM,2780,-100,-3.47,TURUN
2026-04-24 13:46:51,ASRM,280,-10,-3.45,TURUN
2026-04-24 13:46:51,PGEO,990,-35,-3.41,TURUN
2026-04-24 13:46:51,RUIS,228,-8,-3.39,TURUN
2026-04-24 13:46:51,LPKR,86,-3,-3.37,TURUN
2026-04-24 13:46:51,TOWR,488,-17,-3.37,TURUN
2026-04-24 13:46:51,BBNI,3740,-130,-3.36,TURUN
2026-04-24 13:46:51,SKLT,230,-8,-3.36,TURUN
2026-04-24 13:46:51,LSIP,1665,-55,-3.2,TURUN
2026-04-24 13:46:51,SGRO,5300,-175,-3.2,TURUN
2026-04-24 13:46:51,PNLF,246,-8,-3.15,TURUN
2026-04-24 13:46:51,MARK,770,-25,-3.14,TURUN
2026-04-24 13:46:51,RICY,95,-3,-3.06,TURUN
2026-04-24 13:46:51,DILD,130,-4,-2.99,TURUN
2026-04-24 13:46:51,HEAL,1150,-35,-2.95,TURUN
2026-04-24 13:46:51,HOKI,67,-2,-2.9,TURUN
2026-04-24 13:46:51,ASSA,840,-25,-2.89,TURUN
2026-04-24 13:46:51,ISSP,470,-14,-2.89,TURUN
2026-04-24 13:46:51,EMTK,845,-25,-2.87,TURUN
2026-04-24 13:46:51,BHIT,34,-1,-2.86,TURUN
2026-04-24 13:46:51,SOHO,1885,-55,-2.84,TURUN
2026-04-24 13:46:51,TINS,3760,-110,-2.84,TURUN
2026-04-24 13:46:51,ICBP,6875,-200,-2.83,TURUN
2026-04-24 13:46:51,BRIS,1900,-55,-2.81,TURUN
2026-04-24 13:46:51,CPIN,4170,-120,-2.8,TURUN
2026-04-24 13:46:51,TSPC,2430,-70,-2.8,TURUN
2026-04-24 13:46:51,INTP,5225,-150,-2.79,TURUN
2026-04-24 13:46:51,CTRA,705,-20,-2.76,TURUN
2026-04-24 13:46:51,MGRO,715,-20,-2.72,TURUN
2026-04-24 13:46:51,BULL,540,-15,-2.7,TURUN
2026-04-24 13:46:51,CINT,216,-6,-2.7,TURUN
2026-04-24 13:46:51,HMSP,720,-20,-2.7,TURUN
2026-04-24 13:46:51,AKRA,1450,-40,-2.68,TURUN
2026-04-24 13:46:51,BUMI,224,-6,-2.61,TURUN
2026-04-24 13:46:51,JPFA,2610,-70,-2.61,TURUN
2026-04-24 13:46:51,BBRI,3080,-80,-2.53,TURUN
2026-04-24 13:46:51,TKIM,8675,-225,-2.53,TURUN
2026-04-24 13:46:51,HRUM,975,-25,-2.5,TURUN
2026-04-24 13:46:51,PBRX,39,-1,-2.5,TURUN
2026-04-24 13:46:51,AALI,8100,-200,-2.41,TURUN
2026-04-24 13:46:51,MDKA,3300,-80,-2.37,TURUN
2026-04-24 13:46:51,PRDA,2470,-60,-2.37,TURUN
2026-04-24 13:46:51,BGTG,124,-3,-2.36,TURUN
2026-04-24 13:46:51,MIDI,332,-8,-2.35,TURUN
2026-04-24 13:46:51,MNCN,252,-6,-2.33,TURUN
2026-04-24 13:46:51,PWON,336,-8,-2.33,TURUN
2026-04-24 13:46:51,BJBR,845,-20,-2.31,TURUN
2026-04-24 13:46:51,TMAS,127,-3,-2.31,TURUN
2026-04-24 13:46:51,UNTR,31750,-750,-2.31,TURUN
2026-04-24 13:46:51,ISAT,1910,-45,-2.3,TURUN
2026-04-24 13:46:51,INKP,9700,-225,-2.27,TURUN
2026-04-24 13:46:51,ARNA,494,-11,-2.18,TURUN
2026-04-24 13:46:51,DVLA,1570,-35,-2.18,TURUN
2026-04-24 13:46:51,APLN,180,-4,-2.17,TURUN
2026-04-24 13:46:51,BMRI,4530,-100,-2.16,TURUN
2026-04-24 13:46:51,INDF,6825,-150,-2.15,TURUN
2026-04-24 13:46:51,ADMF,8225,-175,-2.08,TURUN
2026-04-24 13:46:51,CLEO,388,-8,-2.02,TURUN
2026-04-24 13:46:51,ACST,98,-2,-2.0,TURUN
2026-04-24 13:46:51,GGRM,13650,-275,-1.97,TURUN
2026-04-24 13:46:51,PANS,1755,-35,-1.96,TURUN
2026-04-24 13:46:51,HERO,406,-8,-1.93,TURUN
2026-04-24 13:46:51,MRAT,406,-8,-1.93,TURUN
2026-04-24 13:46:51,PNBN,1015,-20,-1.93,TURUN
2026-04-24 13:46:51,MAPI,1280,-25,-1.92,TURUN
2026-04-24 13:46:51,BISI,775,-15,-1.9,TURUN
2026-04-24 13:46:51,DART,157,-3,-1.88,TURUN
2026-04-24 13:46:51,CITA,4210,-80,-1.86,TURUN
2026-04-24 13:46:51,DNET,9250,-175,-1.86,TURUN
2026-04-24 13:46:51,BNGA,1855,-35,-1.85,TURUN
2026-04-24 13:46:51,JSMR,3190,-60,-1.85,TURUN
2026-04-24 13:46:51,PICO,160,-3,-1.84,TURUN
2026-04-24 13:46:51,NOBU,540,-10,-1.82,TURUN
2026-04-24 13:46:51,BAJA,163,-3,-1.81,TURUN
2026-04-24 13:46:51,AMRT,1405,-25,-1.75,TURUN
2026-04-24 13:46:51,WEGE,57,-1,-1.72,TURUN
2026-04-24 13:46:51,SRTG,1740,-30,-1.69,TURUN
2026-04-24 13:46:51,BJTM,585,-10,-1.68,TURUN
2026-04-24 13:46:51,SSIA,1765,-30,-1.67,TURUN
2026-04-24 13:46:51,EKAD,181,-3,-1.63,TURUN
2026-04-24 13:46:51,PALM,362,-6,-1.63,TURUN
2026-04-24 13:46:51,ABMM,3040,-50,-1.62,TURUN
2026-04-24 13:46:51,KIJA,186,-3,-1.59,TURUN
2026-04-24 13:46:51,MBTO,124,-2,-1.59,TURUN
2026-04-24 13:46:51,MEGA,2610,-40,-1.51,TURUN
2026-04-24 13:46:51,MIKA,2030,-30,-1.46,TURUN
2026-04-24 13:46:51,LION,412,-6,-1.44,TURUN
2026-04-24 13:46:51,CSAP,290,-4,-1.36,TURUN
2026-04-24 13:46:51,PNIN,785,-10,-1.26,TURUN
2026-04-24 13:46:51,DSNG,1730,-20,-1.14,TURUN
2026-04-24 13:46:51,KOIN,89,-1,-1.11,TURUN
2026-04-24 13:46:51,CARS,92,-1,-1.08,TURUN
2026-04-24 13:46:51,PGAS,1920,-20,-1.03,TURUN
2026-04-24 13:46:51,PTBA,2930,-30,-1.01,TURUN
2026-04-24 13:46:51,PBID,505,-5,-0.98,TURUN
2026-04-24 13:46:51,WINS,505,-5,-0.98,TURUN
2026-04-24 13:46:51,PJAA,510,-5,-0.97,TURUN
2026-04-24 13:46:51,CAMP,208,-2,-0.95,TURUN
2026-04-24 13:46:51,MTEL,525,-5,-0.94,TURUN
2026-04-24 13:46:51,BUDI,212,-2,-0.93,TURUN
2026-04-24 13:46:51,UNSP,424,-4,-0.93,TURUN
2026-04-24 13:46:51,JRPT,1090,-10,-0.91,TURUN
2026-04-24 13:46:51,KDSI,440,-4,-0.9,TURUN
2026-04-24 13:46:51,KEJU,555,-5,-0.89,TURUN
2026-04-24 13:46:51,SCCO,2310,-20,-0.86,TURUN
2026-04-24 13:46:51,KPIG,116,-1,-0.85,TURUN
2026-04-24 13:46:51,TPMA,585,-5,-0.85,TURUN
2026-04-24 13:46:51,TRST,474,-4,-0.84,TURUN
2026-04-24 13:46:51,ADRO,2490,-20,-0.8,TURUN
2026-04-24 13:46:51,MERK,3710,-30,-0.8,TURUN
2026-04-24 13:46:51,SIDO,496,-4,-0.8,TURUN
2026-04-24 13:46:51,LINK,1930,-15,-0.77,TURUN
2026-04-24 13:46:51,BPFI,274,-2,-0.72,TURUN
2026-04-24 13:46:51,AUTO,2790,-20,-0.71,TURUN
2026-04-24 13:46:51,POWR,735,-5,-0.68,TURUN
2026-04-24 13:46:51,HEXA,4490,-30,-0.66,TURUN
2026-04-24 13:46:51,KBLI,326,-2,-0.61,TURUN
2026-04-24 13:46:51,CAKK,172,-1,-0.58,TURUN
2026-04-24 13:46:51,CFIN,344,-2,-0.58,TURUN
2026-04-24 13:46:51,BOLT,930,-5,-0.53,TURUN
2026-04-24 13:46:51,DLTA,2000,-10,-0.5,TURUN
2026-04-24 13:46:51,ERAA,402,-2,-0.5,TURUN
2026-04-24 13:46:51,MREI,1070,-5,-0.47,TURUN
2026-04-24 13:46:51,CEKA,2300,-10,-0.43,TURUN
2026-04-24 13:46:51,MLBI,5750,-25,-0.43,TURUN
2026-04-24 13:46:51,EPMT,2350,-10,-0.42,TURUN
2026-04-24 13:46:51,ASII,6300,-25,-0.4,TURUN
2026-04-24 13:46:51,SILO,2490,-10,-0.4,TURUN
2026-04-24 13:46:51,SMSM,1800,-5,-0.28,TURUN
2026-04-24 13:46:51,ANTM,4010,-10,-0.25,TURUN
2026-04-24 13:46:51,DCII,199000,-50,-0.03,TURUN
2026-04-24 13:48:02,BNBA,865,170,24.46,NAIK
2026-04-24 13:48:02,RODA,95,16,20.25,NAIK
2026-04-24 13:48:02,BFIN,835,60,7.74,NAIK
2026-04-24 13:48:02,KUAS,126,8,6.78,NAIK
2026-04-24 13:48:02,ELTY,50,3,6.38,NAIK
2026-04-24 13:48:02,KREN,17,1,6.25,NAIK
2026-04-24 13:48:02,PKPK,3250,180,5.86,NAIK
2026-04-24 13:48:02,WSBP,19,1,5.56,NAIK
2026-04-24 13:48:02,CASH,238,12,5.31,NAIK
2026-04-24 13:48:02,SQMI,60,3,5.26,NAIK
2026-04-24 13:48:02,PRIM,88,4,4.76,NAIK
2026-04-24 13:48:02,TRUS,400,18,4.71,NAIK
2026-04-24 13:48:02,INTD,274,10,3.79,NAIK
2026-04-24 13:48:02,VIVA,59,2,3.51,NAIK
2026-04-24 13:48:02,MARI,30,1,3.45,NAIK
2026-04-24 13:48:02,AKSI,336,10,3.07,NAIK
2026-04-24 13:48:02,ABBA,42,1,2.44,NAIK
2026-04-24 13:48:02,BRAM,4530,90,2.03,NAIK
2026-04-24 13:48:02,BMTR,179,3,1.7,NAIK
2026-04-24 13:48:02,SIPD,1010,10,1.0,NAIK
2026-04-24 13:48:02,MBSS,2280,20,0.88,NAIK
2026-04-24 13:48:02,ALDO,600,5,0.84,NAIK
2026-04-24 13:48:02,TBIG,1860,15,0.81,NAIK
2026-04-24 13:48:02,INCO,6750,50,0.75,NAIK
2026-04-24 13:48:02,STTP,10275,75,0.74,NAIK
2026-04-24 13:48:02,KBLM,328,2,0.61,NAIK
2026-04-24 13:48:02,ESSA,930,5,0.54,NAIK
2026-04-24 13:48:02,DUTI,4110,10,0.24,NAIK
2026-04-24 13:48:02,SKBM,680,-120,-15.0,TURUN
2026-04-24 13:48:02,LPPF,1655,-285,-14.69,TURUN
2026-04-24 13:48:02,KOBX,210,-36,-14.63,TURUN
2026-04-24 13:48:02,COCO,380,-64,-14.41,TURUN
2026-04-24 13:48:02,LCKM,119,-19,-13.77,TURUN
2026-04-24 13:48:02,BOBA,210,-32,-13.22,TURUN
2026-04-24 13:48:02,ASGR,1675,-255,-13.21,TURUN
2026-04-24 13:48:02,COAL,66,-10,-13.16,TURUN
2026-04-24 13:48:02,PGLI,230,-34,-12.88,TURUN
2026-04-24 13:48:02,ICON,112,-16,-12.5,TURUN
2026-04-24 13:48:02,DFAM,98,-12,-10.91,TURUN
2026-04-24 13:48:02,AMIN,214,-26,-10.83,TURUN
2026-04-24 13:48:02,NRCA,635,-75,-10.56,TURUN
2026-04-24 13:48:02,BELL,147,-17,-10.37,TURUN
2026-04-24 13:48:02,BCAP,53,-6,-10.17,TURUN
2026-04-24 13:48:02,YPAS,1270,-140,-9.93,TURUN
2026-04-24 13:48:02,BDMN,3870,-420,-9.79,TURUN
2026-04-24 13:48:02,DSSA,2030,-220,-9.78,TURUN
2026-04-24 13:48:02,PYFA,338,-36,-9.63,TURUN
2026-04-24 13:48:02,PTRO,5675,-500,-8.1,TURUN
2026-04-24 13:48:02,BTPN,2090,-180,-7.93,TURUN
2026-04-24 13:48:02,STAA,1250,-100,-7.41,TURUN
2026-04-24 13:48:02,BBTN,1380,-110,-7.38,TURUN
2026-04-24 13:48:02,BIPI,268,-20,-6.94,TURUN
2026-04-24 13:48:02,PADI,108,-8,-6.9,TURUN
2026-04-24 13:48:02,DOID,248,-18,-6.77,TURUN
2026-04-24 13:48:02,TRIM,555,-40,-6.72,TURUN
2026-04-24 13:48:02,FAST,300,-20,-6.25,TURUN
2026-04-24 13:48:02,VOKS,210,-14,-6.25,TURUN
2026-04-24 13:48:02,INDY,3640,-240,-6.19,TURUN
2026-04-24 13:48:02,SMGR,2130,-130,-5.75,TURUN
2026-04-24 13:48:02,BRPT,2070,-120,-5.48,TURUN
2026-04-24 13:48:02,LEAD,138,-8,-5.48,TURUN
2026-04-24 13:48:02,BBCA,6075,-350,-5.45,TURUN
2026-04-24 13:48:02,PNBS,52,-3,-5.45,TURUN
2026-04-24 13:48:02,TOBA,615,-35,-5.38,TURUN
2026-04-24 13:48:02,LPCK,640,-35,-5.19,TURUN
2026-04-24 13:48:02,OMRE,925,-50,-5.13,TURUN
2026-04-24 13:48:02,BSDE,750,-40,-5.06,TURUN
2026-04-24 13:48:02,KLBF,865,-45,-4.95,TURUN
2026-04-24 13:48:02,MDLN,58,-3,-4.92,TURUN
2026-04-24 13:48:02,AGRO,183,-9,-4.69,TURUN
2026-04-24 13:48:02,WIFI,2290,-110,-4.58,TURUN
2026-04-24 13:48:02,INDS,384,-18,-4.48,TURUN
2026-04-24 13:48:02,UNVR,1600,-75,-4.48,TURUN
2026-04-24 13:48:02,DEWA,492,-23,-4.47,TURUN
2026-04-24 13:48:02,MSKY,86,-4,-4.44,TURUN
2026-04-24 13:48:02,ELSA,770,-35,-4.35,TURUN
2026-04-24 13:48:02,BUKA,157,-7,-4.27,TURUN
2026-04-24 13:48:02,SSMS,1370,-60,-4.2,TURUN
2026-04-24 13:48:02,KEEN,915,-40,-4.19,TURUN
2026-04-24 13:48:02,MEDC,1725,-75,-4.17,TURUN
2026-04-24 13:48:02,GJTL,1165,-50,-4.12,TURUN
2026-04-24 13:48:02,GIAA,70,-3,-4.11,TURUN
2026-04-24 13:48:02,SIMP,825,-35,-4.07,TURUN
2026-04-24 13:48:02,GPRA,119,-5,-4.03,TURUN
2026-04-24 13:48:02,PPRO,24,-1,-4.0,TURUN
2026-04-24 13:48:02,TBLA,740,-30,-3.9,TURUN
2026-04-24 13:48:02,MCAS,350,-14,-3.85,TURUN
2026-04-24 13:48:02,PTPP,250,-10,-3.85,TURUN
2026-04-24 13:48:02,MYOH,1255,-50,-3.83,TURUN
2026-04-24 13:48:02,EXCL,3020,-120,-3.82,TURUN
2026-04-24 13:48:02,BNII,204,-8,-3.77,TURUN
2026-04-24 13:48:02,MPPA,51,-2,-3.77,TURUN
2026-04-24 13:48:02,ROTI,645,-25,-3.73,TURUN
2026-04-24 13:48:02,SCMA,258,-10,-3.73,TURUN
2026-04-24 13:48:02,SMRA,310,-12,-3.73,TURUN
2026-04-24 13:48:02,ADHI,182,-7,-3.7,TURUN
2026-04-24 13:48:02,TCID,2870,-110,-3.69,TURUN
2026-04-24 13:48:02,BABP,53,-2,-3.64,TURUN
2026-04-24 13:48:02,BKSL,108,-4,-3.57,TURUN
2026-04-24 13:48:02,NISP,1360,-50,-3.55,TURUN
2026-04-24 13:48:02,ACES,382,-14,-3.54,TURUN
2026-04-24 13:48:02,WIIM,1660,-60,-3.49,TURUN
2026-04-24 13:48:02,TLKM,2780,-100,-3.47,TURUN
2026-04-24 13:48:02,ASRM,280,-10,-3.45,TURUN
2026-04-24 13:48:02,PGEO,990,-35,-3.41,TURUN
2026-04-24 13:48:02,RUIS,228,-8,-3.39,TURUN
2026-04-24 13:48:02,LPKR,86,-3,-3.37,TURUN
2026-04-24 13:48:02,TOWR,488,-17,-3.37,TURUN
2026-04-24 13:48:02,BBNI,3740,-130,-3.36,TURUN
2026-04-24 13:48:02,SKLT,230,-8,-3.36,TURUN
2026-04-24 13:48:02,LSIP,1665,-55,-3.2,TURUN
2026-04-24 13:48:02,SGRO,5300,-175,-3.2,TURUN
2026-04-24 13:48:02,PNLF,246,-8,-3.15,TURUN
2026-04-24 13:48:02,MARK,770,-25,-3.14,TURUN
2026-04-24 13:48:02,RICY,95,-3,-3.06,TURUN
2026-04-24 13:48:02,DILD,130,-4,-2.99,TURUN
2026-04-24 13:48:02,HEAL,1150,-35,-2.95,TURUN
2026-04-24 13:48:02,HOKI,67,-2,-2.9,TURUN
2026-04-24 13:48:02,ASSA,840,-25,-2.89,TURUN
2026-04-24 13:48:02,ISSP,470,-14,-2.89,TURUN
2026-04-24 13:48:02,EMTK,845,-25,-2.87,TURUN
2026-04-24 13:48:02,BHIT,34,-1,-2.86,TURUN
2026-04-24 13:48:02,SOHO,1885,-55,-2.84,TURUN
2026-04-24 13:48:02,TINS,3760,-110,-2.84,TURUN
2026-04-24 13:48:02,ICBP,6875,-200,-2.83,TURUN
2026-04-24 13:48:02,BRIS,1900,-55,-2.81,TURUN
2026-04-24 13:48:02,CPIN,4170,-120,-2.8,TURUN
2026-04-24 13:48:02,TSPC,2430,-70,-2.8,TURUN
2026-04-24 13:48:02,INTP,5225,-150,-2.79,TURUN
2026-04-24 13:48:02,CTRA,705,-20,-2.76,TURUN
2026-04-24 13:48:02,MGRO,715,-20,-2.72,TURUN
2026-04-24 13:48:02,BULL,540,-15,-2.7,TURUN
2026-04-24 13:48:02,CINT,216,-6,-2.7,TURUN
2026-04-24 13:48:02,HMSP,720,-20,-2.7,TURUN
2026-04-24 13:48:02,AKRA,1450,-40,-2.68,TURUN
2026-04-24 13:48:02,BUMI,224,-6,-2.61,TURUN
2026-04-24 13:48:02,JPFA,2610,-70,-2.61,TURUN
2026-04-24 13:48:02,BBRI,3080,-80,-2.53,TURUN
2026-04-24 13:48:02,TKIM,8675,-225,-2.53,TURUN
2026-04-24 13:48:02,HRUM,975,-25,-2.5,TURUN
2026-04-24 13:48:02,PBRX,39,-1,-2.5,TURUN
2026-04-24 13:48:02,AALI,8100,-200,-2.41,TURUN
2026-04-24 13:48:02,MDKA,3300,-80,-2.37,TURUN
2026-04-24 13:48:02,PRDA,2470,-60,-2.37,TURUN
2026-04-24 13:48:02,BGTG,124,-3,-2.36,TURUN
2026-04-24 13:48:02,MIDI,332,-8,-2.35,TURUN
2026-04-24 13:48:02,MNCN,252,-6,-2.33,TURUN
2026-04-24 13:48:02,PWON,336,-8,-2.33,TURUN
2026-04-24 13:48:02,BJBR,845,-20,-2.31,TURUN
2026-04-24 13:48:02,TMAS,127,-3,-2.31,TURUN
2026-04-24 13:48:02,UNTR,31750,-750,-2.31,TURUN
2026-04-24 13:48:02,ISAT,1910,-45,-2.3,TURUN
2026-04-24 13:48:02,INKP,9700,-225,-2.27,TURUN
2026-04-24 13:48:02,ARNA,494,-11,-2.18,TURUN
2026-04-24 13:48:02,DVLA,1570,-35,-2.18,TURUN
2026-04-24 13:48:02,APLN,180,-4,-2.17,TURUN
2026-04-24 13:48:02,BMRI,4530,-100,-2.16,TURUN
2026-04-24 13:48:02,INDF,6825,-150,-2.15,TURUN
2026-04-24 13:48:02,ADMF,8225,-175,-2.08,TURUN
2026-04-24 13:48:02,CLEO,388,-8,-2.02,TURUN
2026-04-24 13:48:02,ACST,98,-2,-2.0,TURUN
2026-04-24 13:48:02,GGRM,13650,-275,-1.97,TURUN
2026-04-24 13:48:02,PANS,1755,-35,-1.96,TURUN
2026-04-24 13:48:02,HERO,406,-8,-1.93,TURUN
2026-04-24 13:48:02,MRAT,406,-8,-1.93,TURUN
2026-04-24 13:48:02,PNBN,1015,-20,-1.93,TURUN
2026-04-24 13:48:02,MAPI,1280,-25,-1.92,TURUN
2026-04-24 13:48:02,BISI,775,-15,-1.9,TURUN
2026-04-24 13:48:02,DART,157,-3,-1.88,TURUN
2026-04-24 13:48:02,CITA,4210,-80,-1.86,TURUN
2026-04-24 13:48:02,DNET,9250,-175,-1.86,TURUN
2026-04-24 13:48:02,BNGA,1855,-35,-1.85,TURUN
2026-04-24 13:48:02,JSMR,3190,-60,-1.85,TURUN
2026-04-24 13:48:02,PICO,160,-3,-1.84,TURUN
2026-04-24 13:48:02,NOBU,540,-10,-1.82,TURUN
2026-04-24 13:48:02,BAJA,163,-3,-1.81,TURUN
2026-04-24 13:48:02,AMRT,1405,-25,-1.75,TURUN
2026-04-24 13:48:02,WEGE,57,-1,-1.72,TURUN
2026-04-24 13:48:02,SRTG,1740,-30,-1.69,TURUN
2026-04-24 13:48:02,BJTM,585,-10,-1.68,TURUN
2026-04-24 13:48:02,SSIA,1765,-30,-1.67,TURUN
2026-04-24 13:48:02,EKAD,181,-3,-1.63,TURUN
2026-04-24 13:48:02,PALM,362,-6,-1.63,TURUN
2026-04-24 13:48:02,ABMM,3040,-50,-1.62,TURUN
2026-04-24 13:48:02,KIJA,186,-3,-1.59,TURUN
2026-04-24 13:48:02,MBTO,124,-2,-1.59,TURUN
2026-04-24 13:48:02,MEGA,2610,-40,-1.51,TURUN
2026-04-24 13:48:02,MIKA,2030,-30,-1.46,TURUN
2026-04-24 13:48:02,LION,412,-6,-1.44,TURUN
2026-04-24 13:48:02,CSAP,290,-4,-1.36,TURUN
2026-04-24 13:48:02,PNIN,785,-10,-1.26,TURUN
2026-04-24 13:48:02,DSNG,1730,-20,-1.14,TURUN
2026-04-24 13:48:02,KOIN,89,-1,-1.11,TURUN
2026-04-24 13:48:02,CARS,92,-1,-1.08,TURUN
2026-04-24 13:48:02,PGAS,1920,-20,-1.03,TURUN
2026-04-24 13:48:02,PTBA,2930,-30,-1.01,TURUN
2026-04-24 13:48:02,PBID,505,-5,-0.98,TURUN
2026-04-24 13:48:02,WINS,505,-5,-0.98,TURUN
2026-04-24 13:48:02,PJAA,510,-5,-0.97,TURUN
2026-04-24 13:48:02,CAMP,208,-2,-0.95,TURUN
2026-04-24 13:48:02,MTEL,525,-5,-0.94,TURUN
2026-04-24 13:48:02,BUDI,212,-2,-0.93,TURUN
2026-04-24 13:48:02,UNSP,424,-4,-0.93,TURUN
2026-04-24 13:48:02,JRPT,1090,-10,-0.91,TURUN
2026-04-24 13:48:02,KDSI,440,-4,-0.9,TURUN
